policy,date,normal_cost,emergency_cost,total_cost,emergency_kwh,start_kwh,end_kwh
same_plan_greedy,2025-05-29,37062.08739819391,119.77769558333291,37181.86509377724,17.81743333333327,2397.789378071457,2677.7206413161193
same_plan_greedy,2025-05-30,16147.870880978367,0.0,16147.870880978367,0.0,2677.7206413161193,3258.5681871176266
same_plan_greedy,2025-05-31,15229.719833294796,0.0,15229.719833294796,0.0,3258.5681871176266,2883.9999286550014
same_plan_greedy,2025-06-01,36532.785229912064,75277.17693023,111809.96216014205,12521.166493783734,2883.9999286550014,1200.0
same_plan_greedy,2025-06-02,39682.25483746456,46076.076862822236,85758.3317002868,7513.391430464409,1200.0,1200.0
same_plan_greedy,2025-06-03,49516.622198140176,102.81954368283704,49619.441741823015,15.249256167895851,1200.0,2417.3768906351706
same_plan_greedy,2025-06-04,49377.18805331521,0.0,49377.18805331521,0.0,2417.3768906351706,2512.0450507996125
same_plan_greedy,2025-06-05,51311.48550651204,72.80343091562183,51384.288937427664,10.812926023410341,2512.0450507996125,2299.3057163660847
same_plan_greedy,2025-06-06,27647.61741606717,0.0,27647.61741606717,0.0,2299.3057163660847,3719.571165619424
same_plan_greedy,2025-06-07,19091.79820500399,4750.28475998671,23842.0829649907,694.1440828682354,3719.571165619424,1202.248233769987
same_plan_greedy,2025-06-08,54482.590697009575,738.3549574035953,55220.94565441317,109.51689879599462,1202.248233769987,1417.4231963089692
same_plan_greedy,2025-06-09,50191.27995757571,48.939357279945845,50240.219314855654,7.256187601741544,1417.4231963089692,2615.8343352271786
same_plan_greedy,2025-06-10,52129.47965641739,0.0,52129.47965641739,0.0,2615.8343352271786,2755.0218414766114
same_plan_greedy,2025-06-11,49816.533505864856,13356.599066554569,63173.132572419425,2528.4163401837886,2755.0218414766114,2066.286232631148
same_plan_greedy,2025-06-12,54429.333306775254,0.0,54429.333306775254,0.0,2066.286232631148,2860.5872687002084
same_plan_greedy,2025-06-13,23883.78833578149,0.0,23883.78833578149,0.0,2860.5872687002084,2429.4786330304064
same_plan_greedy,2025-06-14,22168.54817160247,0.0,22168.54817160247,0.0,2429.4786330304064,2242.2650498289013
same_plan_greedy,2025-06-15,51886.768127292344,0.0,51886.768127292344,0.0,2242.2650498289013,2669.00490161138
same_plan_greedy,2025-06-16,52901.83229989621,0.0,52901.83229989621,0.0,2669.00490161138,3097.290316371601
same_plan_greedy,2025-06-17,52506.149300822275,317.49152086665543,52823.64082168893,46.90184322562118,3097.290316371601,2051.4611677835223
same_plan_greedy,2025-06-18,52962.8554816723,0.0,52962.8554816723,0.0,2051.4611677835223,2319.024081149422
same_plan_greedy,2025-06-19,49858.12073560516,649.3737848390681,50507.49452044423,96.4649002752194,2319.024081149422,2102.397329288311
same_plan_greedy,2025-06-20,22114.09663879816,0.0,22114.09663879816,0.0,2102.397329288311,2798.8743879747394
same_plan_greedy,2025-06-21,20192.587366081472,0.0,20192.587366081472,0.0,2798.8743879747394,2997.9008792907903
same_plan_greedy,2025-06-22,47381.311590925754,0.0,47381.311590925754,0.0,2997.9008792907903,2447.078885697551
same_plan_greedy,2025-06-23,48557.376730360455,0.0,48557.376730360455,0.0,2447.078885697551,2205.389264792366
same_plan_greedy,2025-06-24,48512.97367142622,17394.78458631439,65907.75825774061,3223.1545529188643,2205.389264792366,1740.9120347233163
same_plan_greedy,2025-06-25,53915.05992927495,113.14437210645137,54028.2043013814,16.747639386350443,1740.9120347233163,2086.675043067916
same_plan_greedy,2025-06-26,50064.22541634294,422.20977540752847,50486.43519175047,62.56440491493254,2086.675043067916,1708.7454926983305
same_plan_greedy,2025-06-27,21960.030432129308,0.0,21960.030432129308,0.0,1708.7454926983305,3096.6418972054867
same_plan_greedy,2025-06-28,19424.797588162895,0.0,19424.797588162895,0.0,3096.6418972054867,2776.651662608429
same_plan_greedy,2025-06-29,48814.0981169132,0.0,48814.0981169132,0.0,2776.651662608429,2760.0337483752405
same_plan_greedy,2025-06-30,49747.71936389613,87.66194134063683,49835.38130523677,12.999534669172476,2760.0337483752405,2134.6614717625835
same_plan_greedy,2025-07-01,50600.675398422914,17532.46244540434,68133.13784382725,3441.4179591977054,2134.6614717625835,1200.0
same_plan_greedy,2025-07-02,54147.597396830315,9244.634962818309,63392.232359648624,1920.7139733241918,1200.0,1200.0
same_plan_greedy,2025-07-03,51615.00509959404,15894.488318472144,67509.49341806618,2328.6444447797808,1200.0,1448.4292718585232
same_plan_greedy,2025-07-04,29903.007968250073,0.0,29903.007968250073,0.0,1448.4292718585232,2531.668788053299
same_plan_greedy,2025-07-05,20381.740503380428,23450.560949204995,43832.30145258542,4540.771991895348,2531.668788053299,1200.0
same_plan_greedy,2025-07-06,47854.266781406695,45605.633536395406,93459.9003178021,6860.922521156322,1200.0,1507.8954940837702
same_plan_greedy,2025-07-07,60983.435815652956,0.0,60983.435815652956,0.0,1507.8954940837702,3485.694358968542
same_plan_greedy,2025-07-08,56728.71331851966,0.0,56728.71331851966,0.0,3485.694358968542,3545.4110038960544
same_plan_greedy,2025-07-09,56673.56782242957,0.0,56673.56782242957,0.0,3545.4110038960544,2944.3465913324235
same_plan_greedy,2025-07-10,56115.27792355143,0.0,56115.27792355143,0.0,2944.3465913324235,2408.453968480937
same_plan_greedy,2025-07-11,29603.389055630993,0.0,29603.389055630993,0.0,2408.453968480937,3245.70793841665
same_plan_greedy,2025-07-12,26719.58653144448,0.0,26719.58653144448,0.0,3245.70793841665,2467.399018486034
same_plan_greedy,2025-07-13,56376.99798520171,0.0,56376.99798520171,0.0,2467.399018486034,2933.4599886912633
same_plan_greedy,2025-07-14,54581.17298224212,0.0,54581.17298224212,0.0,2933.4599886912633,2330.4901270498326
same_plan_greedy,2025-07-15,53078.71884726267,0.0,53078.71884726267,0.0,2330.4901270498326,3100.119319595139
same_plan_greedy,2025-07-16,52819.61643335209,105.4569824704565,52925.073415822546,15.608226518235256,3100.119319595139,2330.1369621909835
same_plan_greedy,2025-07-17,52301.0609493528,0.0,52301.0609493528,0.0,2330.1369621909835,2230.172594492819
same_plan_greedy,2025-07-18,27907.097377092272,0.0,27907.097377092272,0.0,2230.172594492819,3514.690925357512
same_plan_greedy,2025-07-19,26080.783829687025,0.0,26080.783829687025,0.0,3514.690925357512,2513.5015144600607
same_plan_greedy,2025-07-20,52994.261902898186,25.0209297556229,53019.28283265381,3.586715847996402,2513.5015144600607,2325.259847228008
same_plan_greedy,2025-07-21,52695.32962398944,63.07789318175192,52758.407517171196,9.04212918316398,2325.259847228008,2315.8835317943353
same_plan_greedy,2025-07-22,54435.054062488365,32.9700046041931,54468.024067092556,4.890966415100593,2315.8835317943353,2756.2240713575666
same_plan_greedy,2025-07-23,52249.75892165051,0.0,52249.75892165051,0.0,2756.2240713575666,2343.890090722695
same_plan_greedy,2025-07-24,53848.540304582646,0.0,53848.540304582646,0.0,2343.890090722695,2742.783078056586
same_plan_greedy,2025-07-25,29285.937336688694,0.0,29285.937336688694,0.0,2742.783078056586,4533.205508435183
same_plan_greedy,2025-07-26,26290.13462211028,0.0,26290.13462211028,0.0,4533.205508435183,3179.691737089102
same_plan_greedy,2025-07-27,51778.46384525335,1492.8565413067179,53271.320386560066,298.9231577178906,3179.691737089102,2252.648416873822
same_plan_greedy,2025-07-28,52484.06867652979,93.3581329217178,52577.42680945151,13.842113265878538,2252.648416873822,1857.9904219832042
same_plan_greedy,2025-07-29,54452.58411837593,324.2476959412403,54776.83181431717,47.9830926342828,1857.9904219832042,2357.969164345641
same_plan_greedy,2025-07-30,53573.9725266252,0.0,53573.9725266252,0.0,2357.969164345641,2452.476495171394
same_plan_greedy,2025-07-31,53403.57246899042,242.54639265223028,53646.118861642644,36.02121032313926,2452.476495171394,2197.122863564141
same_plan_greedy,2025-08-01,29421.4159283253,0.0,29421.4159283253,0.0,2197.122863564141,4313.580594400323
same_plan_greedy,2025-08-02,26981.822063978474,0.0,26981.822063978474,0.0,4313.580594400323,3719.8834623238163
same_plan_greedy,2025-08-03,49082.98778053738,1541.971876253017,50624.9596567904,234.19291640053754,3719.8834623238163,1454.4632536684244
same_plan_greedy,2025-08-04,49916.079027050975,0.0,49916.079027050975,0.0,1454.4632536684244,2170.408090371875
same_plan_greedy,2025-08-05,47704.408772501454,137.4428112049232,47841.851583706375,20.362962438273826,2170.408090371875,1668.2068399314444
same_plan_greedy,2025-08-06,45923.35114994674,11957.92154481761,57881.27269476435,1780.5688060260454,1668.2068399314444,1395.9392537198146
same_plan_greedy,2025-08-07,49061.13563502859,399.9433025852589,49461.07893761385,59.22861917287196,1395.9392537198146,1724.8587522582645
same_plan_greedy,2025-08-08,26848.950020383854,0.0,26848.950020383854,0.0,1724.8587522582645,3604.1322047815484
same_plan_greedy,2025-08-09,23432.52100654343,0.0,23432.52100654343,0.0,3604.1322047815484,2239.130312900887
same_plan_greedy,2025-08-10,47699.30725974984,315.8909177693904,48015.19817751923,45.90087850187058,2239.130312900887,1551.9409563974916
same_plan_greedy,2025-08-11,46725.214548217664,971.787440939805,47697.00198915747,144.12472023766452,1551.9409563974916,1580.6606229868507
same_plan_greedy,2025-08-12,45471.629512643995,7406.399893919648,52878.02940656364,1074.8392491992217,1580.6606229868507,1532.3977367891914
same_plan_greedy,2025-08-13,47564.01752532378,133.56516454448877,47697.58268986827,19.146382532180155,1532.3977367891914,2078.305988455591
same_plan_greedy,2025-08-14,46275.80647354269,489.6827537487282,46765.489227291415,77.9242597706946,2078.305988455591,1812.5553278390698
same_plan_greedy,2025-08-15,25180.65855124086,0.0,25180.65855124086,0.0,1812.5553278390698,2623.3606682967497
same_plan_greedy,2025-08-16,23092.176769111487,745.8605959171658,23838.037365028653,106.91809001106162,2623.3606682967497,1709.9524582686736
same_plan_greedy,2025-08-17,45184.2619240816,1607.5915613336629,46791.85348541526,238.52064263293732,1709.9524582686736,1580.8523083627472
same_plan_greedy,2025-08-18,45983.57100341188,1050.7649464639514,47034.33594987584,154.83500256729167,1580.8523083627472,1844.1298635443893
same_plan_greedy,2025-08-19,46674.84283788782,1131.755442417428,47806.598280305254,167.79973114735026,1844.1298635443893,1770.1772171431257
same_plan_greedy,2025-08-20,46615.12565925131,10933.444124102512,57548.56978335382,1718.6531532156646,1770.1772171431257,1516.782069937667
same_plan_greedy,2025-08-21,47805.409500861715,162.85961925738775,47968.269120119105,24.11307585146926,1516.782069937667,1742.960360085199
same_plan_greedy,2025-08-22,24583.823538239725,0.0,24583.823538239725,0.0,1742.960360085199,1948.7292494279707
same_plan_greedy,2025-08-23,24655.42138316508,0.0,24655.42138316508,0.0,1948.7292494279707,2342.5241649348905
same_plan_greedy,2025-08-24,48133.29169893865,14.135354236838168,48147.42705317549,2.098323200005666,2342.5241649348905,1925.1509298628034
same_plan_greedy,2025-08-25,47082.050878196475,8483.226303845131,55565.27718204161,1229.493775238644,1925.1509298628034,1634.4961575572243
same_plan_greedy,2025-08-26,49434.7715883402,183.44579846750366,49618.2173868077,27.225699323575327,1634.4961575572243,2034.8371314567303
same_plan_greedy,2025-08-27,49356.719159189175,69.54402223727831,49426.26318142645,10.318116016867293,2034.8371314567303,1836.4640389878648
same_plan_greedy,2025-08-28,48607.6849307745,550.4501339064509,49158.13506468095,81.62841008955286,1836.4640389878648,1806.2440052275583
same_plan_greedy,2025-08-29,26227.92940585527,0.0,26227.92940585527,0.0,1806.2440052275583,2536.5578117678406
same_plan_greedy,2025-08-30,25726.52081672834,0.0,25726.52081672834,0.0,2536.5578117678406,2301.0392368693197
same_plan_greedy,2025-08-31,48033.744290860704,387.6383071805368,48421.382598041244,56.49134614689456,2301.0392368693197,1919.7937978317093
same_plan_greedy,2025-09-01,48904.43428944738,0.0,48904.43428944738,0.0,1919.7937978317093,5630.566979295621
same_plan_greedy,2025-09-02,37342.54748423348,1648.7934672493534,38991.34095148283,243.05769557344553,5630.566979295621,2529.0498568885514
same_plan_greedy,2025-09-03,40093.973730479585,820.7603669084924,40914.73409738808,170.25359972073883,2529.0498568885514,1978.0543289528687
same_plan_greedy,2025-09-04,40500.38247266126,560.815391575851,41061.19786423711,84.34639175248299,1978.0543289528687,2155.0266602447045
same_plan_greedy,2025-09-05,23139.98821304446,0.0,23139.98821304446,0.0,2155.0266602447045,5062.809698858783
same_plan_greedy,2025-09-06,18190.00354301787,0.0,18190.00354301787,0.0,5062.809698858783,3387.14545129478
same_plan_greedy,2025-09-07,36144.10323457187,240.28038690016473,36384.383621472036,108.4779352372529,3387.14545129478,1200.0
same_plan_greedy,2025-09-08,38386.58720710993,11987.721065045083,50374.308272155016,1794.9357640847043,1200.0,1200.0
same_plan_greedy,2025-09-09,40086.561543130214,228.98871097330988,40315.550254103524,38.43624417147514,1200.0,1370.7247933589147
same_plan_greedy,2025-09-10,40210.04171215836,10183.761569615654,50393.80328177402,1578.2206907328366,1370.7247933589147,1440.384634082266
same_plan_greedy,2025-09-11,41775.68169759819,40.92910499999956,41816.610802598196,6.0716666666666015,1440.384634082266,1667.3565969145984
same_plan_greedy,2025-09-12,21823.44965502726,0.0,21823.44965502726,0.0,1667.3565969145984,3989.431395294161
same_plan_greedy,2025-09-13,18632.77524996255,0.0,18632.77524996255,0.0,3989.431395294161,3282.789962604446
same_plan_greedy,2025-09-14,40622.60377332526,0.0,40622.60377332526,0.0,3282.789962604446,1832.3767582949552
same_plan_greedy,2025-09-15,42609.22493167661,0.0,42609.22493167661,0.0,1832.3767582949552,2154.568165868374
same_plan_greedy,2025-09-16,41863.93933281825,55.38174766666634,41919.321080484915,8.238266666666618,2154.568165868374,1526.1631148246918
same_plan_greedy,2025-09-17,42536.573064591714,0.0,42536.573064591714,0.0,1526.1631148246918,1654.7616645695314
same_plan_greedy,2025-09-18,40275.24922594867,178.52875099310546,40453.777976941776,34.98921191301214,1654.7616645695314,1358.3208249620143
same_plan_greedy,2025-09-19,19463.620010381208,0.0,19463.620010381208,0.0,1358.3208249620143,2993.380057635536
same_plan_greedy,2025-09-20,18714.949124832987,0.0,18714.949124832987,0.0,2993.380057635536,2489.352446053152
same_plan_greedy,2025-09-21,43486.46312480406,0.0,43486.46312480406,0.0,2489.352446053152,1736.3479446850547
same_plan_greedy,2025-09-22,43496.89880714148,0.0,43496.89880714148,0.0,1736.3479446850547,2194.900065751549
same_plan_greedy,2025-09-23,43831.703741524165,0.0,43831.703741524165,0.0,2194.900065751549,2368.544679622345
same_plan_greedy,2025-09-24,44785.500110041954,0.0,44785.500110041954,0.0,2368.544679622345,2625.856038428794
same_plan_greedy,2025-09-25,42668.00233722807,32.87037776856382,42700.872714996636,4.881980954784467,2625.856038428794,1880.3138921713341
same_plan_greedy,2025-09-26,19856.914967955097,0.0,19856.914967955097,0.0,1880.3138921713341,2573.435675074541
same_plan_greedy,2025-09-27,18790.37024183316,635.4249901903975,19425.795232023556,91.08729790573358,2573.435675074541,1611.362691238272
same_plan_greedy,2025-09-28,44413.19410972716,0.0,44413.19410972716,0.0,1611.362691238272,2198.609011610854
same_plan_greedy,2025-09-29,45971.019783065305,0.0,45971.019783065305,0.0,2198.609011610854,2536.0004123672516
same_plan_greedy,2025-09-30,45367.31935549034,76.20803269222313,45443.52738818256,11.279217448712075,2536.0004123672516,2327.5396986791898
same_plan_greedy,2025-10-01,46752.187936142334,0.0,46752.187936142334,0.0,2327.5396986791898,4342.000735458222
same_plan_greedy,2025-10-02,41081.32049260197,0.0,41081.32049260197,0.0,4342.000735458222,3049.937168962701
same_plan_greedy,2025-10-03,18526.513736239987,0.0,18526.513736239987,0.0,3049.937168962701,4515.8708099972055
same_plan_greedy,2025-10-04,16516.859592320485,0.0,16516.859592320485,0.0,4515.8708099972055,3078.640307701919
same_plan_greedy,2025-10-05,39845.76660058407,1227.5536696861388,41073.32027027021,238.2885624925294,3078.640307701919,1656.2361815401205
same_plan_greedy,2025-10-06,38180.22278387534,2294.045091901466,40474.26787577681,362.263350340225,1656.2361815401205,1513.2478463751497
same_plan_greedy,2025-10-07,40673.23676960659,0.0,40673.23676960659,0.0,1513.2478463751497,1803.775572362778
same_plan_greedy,2025-10-08,39138.45086315325,2771.2122158647408,41909.66307901799,416.698132525324,1803.775572362778,1484.1201522340216
same_plan_greedy,2025-10-09,39389.700963910494,0.0,39389.700963910494,0.0,1484.1201522340216,1434.8988786083485
same_plan_greedy,2025-10-10,17152.42805012694,0.0,17152.42805012694,0.0,1434.8988786083485,1711.7644461870418
same_plan_greedy,2025-10-11,17010.255670394516,948.6219172821667,17958.87758767668,156.06877630252944,1711.7644461870418,1732.0251230292565
same_plan_greedy,2025-10-12,41012.22606172268,653.028573522373,41665.25463524505,93.6107473512576,1732.0251230292565,1345.7897551437593
same_plan_greedy,2025-10-13,40901.14592673478,0.0,40901.14592673478,0.0,1345.7897551437593,1650.7364738511492
same_plan_greedy,2025-10-14,41110.773359709885,0.0,41110.773359709885,0.0,1650.7364738511492,1424.3485175875214
same_plan_greedy,2025-10-15,40810.12648302771,732.8332913269774,41542.959774354684,129.20550635213348,1424.3485175875214,1492.4701048796105
same_plan_greedy,2025-10-16,40984.33653443535,15022.390056902459,56006.72659133781,2370.441866210863,1492.4701048796105,1593.2567346026403
same_plan_greedy,2025-10-17,18445.677041483228,0.0,18445.677041483228,0.0,1593.2567346026403,2097.305940826538
same_plan_greedy,2025-10-18,16746.012414736848,0.0,16746.012414736848,0.0,2097.305940826538,1770.0471355856293
same_plan_greedy,2025-10-19,44752.455735444106,1678.420253289885,46430.87598873399,276.8274469306783,1770.0471355856293,1413.8905694609182
same_plan_greedy,2025-10-20,44666.20128641646,2493.29693385233,47159.49822026879,519.2180256757381,1413.8905694609182,1313.2569200981761
same_plan_greedy,2025-10-21,46893.51106609112,0.0,46893.51106609112,0.0,1313.2569200981761,2016.3850824271835
same_plan_greedy,2025-10-22,47060.42487078444,1673.8726780474199,48734.297548831855,264.91062265694063,2016.3850824271835,1605.4368825922963
same_plan_greedy,2025-10-23,45691.74594986308,0.0,45691.74594986308,0.0,1605.4368825922963,1534.6583456064195
same_plan_greedy,2025-10-24,18377.203421181082,123.89388072564998,18501.09730190673,26.50172131240106,1534.6583456064195,1809.7194098303485
same_plan_greedy,2025-10-25,18604.430778232843,0.0,18604.430778232843,0.0,1809.7194098303485,2169.400372942193
same_plan_greedy,2025-10-26,45919.58828617903,0.0,45919.58828617903,0.0,2169.400372942193,1940.2685949815561
same_plan_greedy,2025-10-27,45728.668914804104,0.0,45728.668914804104,0.0,1940.2685949815561,1737.936776761359
same_plan_greedy,2025-10-28,46004.82178884352,0.0,46004.82178884352,0.0,1737.936776761359,1975.801465655865
same_plan_greedy,2025-10-29,45542.67280979102,3485.2608984134126,49027.93370820444,525.5255728901009,1975.801465655865,1381.746067410885
same_plan_greedy,2025-10-30,48208.20681148599,0.0,48208.20681148599,0.0,1381.746067410885,1821.9379953364837
same_plan_greedy,2025-10-31,19235.177196314755,0.0,19235.177196314755,0.0,1821.9379953364837,2263.4512307265977
same_plan_greedy,2025-11-01,19143.896800896917,0.0,19143.896800896917,0.0,2263.4512307265977,2620.1148769247548
same_plan_greedy,2025-11-02,47501.090906103214,0.0,47501.090906103214,0.0,2620.1148769247548,1612.5732942339453
same_plan_greedy,2025-11-03,48489.70305532058,0.0,48489.70305532058,0.0,1612.5732942339453,1999.708267885099
same_plan_greedy,2025-11-04,48897.805542878086,155.81717803333237,49053.62272091142,33.599549999999795,1999.708267885099,1725.2033861241305
same_plan_greedy,2025-11-05,49020.87435318638,0.0,49020.87435318638,0.0,1725.2033861241305,1981.7679888635148
same_plan_greedy,2025-11-06,47646.41546005395,4619.07597026053,52265.491430314476,955.4438871723337,1981.7679888635148,1690.313970525769
same_plan_greedy,2025-11-07,20598.729051741764,0.0,20598.729051741764,0.0,1690.313970525769,2489.365986765497
same_plan_greedy,2025-11-08,19193.88652172483,0.0,19193.88652172483,0.0,2489.365986765497,2124.393432810565
same_plan_greedy,2025-11-09,47932.090045406076,139.08809484228627,48071.17814024836,30.676686114311043,2124.393432810565,1626.3705494051194
same_plan_greedy,2025-11-10,49760.745962343295,0.0,49760.745962343295,0.0,1626.3705494051194,1567.7135140473267
same_plan_greedy,2025-11-11,51417.791111383805,0.0,51417.791111383805,0.0,1567.7135140473267,1843.3132102231534
same_plan_greedy,2025-11-12,50455.990051684406,0.0,50455.990051684406,0.0,1843.3132102231534,1891.697823296528
same_plan_greedy,2025-11-13,50905.92450045352,0.0,50905.92450045352,0.0,1891.697823296528,1812.748114080894
same_plan_greedy,2025-11-14,20129.496634616888,0.0,20129.496634616888,0.0,1812.748114080894,2245.8076041255445
same_plan_greedy,2025-11-15,19863.351295862296,0.0,19863.351295862296,0.0,2245.8076041255445,2033.8499883318777
same_plan_greedy,2025-11-16,51094.918214665755,0.0,51094.918214665755,0.0,2033.8499883318777,1702.8318451840398
same_plan_greedy,2025-11-17,52425.21769266242,0.0,52425.21769266242,0.0,1702.8318451840398,1873.2701335463082
same_plan_greedy,2025-11-18,51779.84725117397,0.0,51779.84725117397,0.0,1873.2701335463082,1699.2796133920908
same_plan_greedy,2025-11-19,52328.11982096005,6.301057499999959,52334.42087846005,1.384999999999991,1699.2796133920908,1508.8976144218004
same_plan_greedy,2025-11-20,52774.783284791,0.0,52774.783284791,0.0,1508.8976144218004,1657.2870228908314
same_plan_greedy,2025-11-21,21981.95532078007,0.0,21981.95532078007,0.0,1657.2870228908314,2471.714586934063
same_plan_greedy,2025-11-22,21019.94118564581,0.0,21019.94118564581,0.0,2471.714586934063,1846.76860560315
same_plan_greedy,2025-11-23,52703.710247492076,0.0,52703.710247492076,0.0,1846.76860560315,1744.1546278648316
same_plan_greedy,2025-11-24,52919.83587049127,88.24499866666596,53008.08086915794,18.839666666666517,1744.1546278648316,1391.6725286910632
same_plan_greedy,2025-11-25,52901.75214034847,0.0,52901.75214034847,0.0,1391.6725286910632,1611.1241867720964
same_plan_greedy,2025-11-26,53195.41380671706,151.75906043631414,53347.17286715337,32.399457821587134,1611.1241867720964,2023.7751144859672
same_plan_greedy,2025-11-27,53264.796773222435,0.0,53264.796773222435,0.0,2023.7751144859672,1801.0611222586097
same_plan_greedy,2025-11-28,22809.55847885373,0.0,22809.55847885373,0.0,1801.0611222586097,1980.994967460392
same_plan_greedy,2025-11-29,21121.588813474275,0.0,21121.588813474275,0.0,1980.994967460392,1828.9125456852519
same_plan_greedy,2025-11-30,55267.46359899412,12.608022325189586,55280.071621319315,2.691721247905548,1828.9125456852519,1423.6439973238382
same_plan_greedy,2025-12-01,55470.99293101095,21376.063426766497,76847.05635777744,4216.486330082714,1423.6439973238382,1349.9175785774971
same_plan_greedy,2025-12-02,60856.378725055416,7286.617545081437,68142.99627013685,1488.5129909686339,1349.9175785774971,2454.0132224124363
same_plan_greedy,2025-12-03,62155.50650965766,0.0,62155.50650965766,0.0,2454.0132224124363,2475.920681596901
same_plan_greedy,2025-12-04,62505.76398690751,490.72989353004505,62996.49388043755,87.29328484921882,2475.920681596901,2442.351503645614
same_plan_greedy,2025-12-05,29226.48160904314,0.0,29226.48160904314,0.0,2442.351503645614,4035.8130311531854
same_plan_greedy,2025-12-06,28685.52229950364,0.0,28685.52229950364,0.0,4035.8130311531854,2434.120989746965
same_plan_greedy,2025-12-07,62373.74998630554,0.0,62373.74998630554,0.0,2434.120989746965,1634.943525049161
same_plan_greedy,2025-12-08,64051.118292705694,0.0,64051.118292705694,0.0,1634.943525049161,2136.0065602068184
same_plan_greedy,2025-12-09,62477.27120910348,232.76821782790591,62710.039426931384,39.91436887634063,2136.0065602068184,1934.6140241760618
same_plan_greedy,2025-12-10,62369.30318284096,0.0,62369.30318284096,0.0,1934.6140241760618,1783.171814860716
same_plan_greedy,2025-12-11,61803.86407801336,6.545932338052656,61810.41001035141,1.1205910019776866,1783.171814860716,1995.5755296806226
same_plan_greedy,2025-12-12,28432.391635669665,0.0,28432.391635669665,0.0,1995.5755296806226,2630.731094451209
same_plan_greedy,2025-12-13,29603.31543108846,0.0,29603.31543108846,0.0,2630.731094451209,3147.1757102813845
same_plan_greedy,2025-12-14,61547.16083893461,0.0,61547.16083893461,0.0,3147.1757102813845,1614.2178687890878
same_plan_greedy,2025-12-15,62367.06023521925,156.488488305714,62523.54872352497,31.80983602108222,1614.2178687890878,1688.9607430541687
same_plan_greedy,2025-12-16,63286.97379464752,34.097765635677575,63321.0715602832,5.837159228909968,1688.9607430541687,1641.9374133769036
same_plan_greedy,2025-12-17,62551.95364968688,37.232601599106815,62589.18625128599,6.373808370984648,1641.9374133769036,1706.1084190034499
same_plan_greedy,2025-12-18,61624.65254182282,65.64120354890102,61690.29374537172,11.981308660645823,1706.1084190034499,1775.649091071189
same_plan_greedy,2025-12-19,28405.055633603402,0.0,28405.055633603402,0.0,1775.649091071189,1815.2600528075998
same_plan_greedy,2025-12-20,28630.925318582274,0.0,28630.925318582274,0.0,1815.2600528075998,1888.0516736442057
same_plan_greedy,2025-12-21,62149.556558373675,0.0,62149.556558373675,0.0,1888.0516736442057,1621.159875037729
same_plan_greedy,2025-12-22,62275.40859260658,1006.9908672891065,63282.399459895685,148.8565752873569,1621.159875037729,1448.2294870886046
same_plan_greedy,2025-12-23,62938.446213768664,0.0,62938.446213768664,0.0,1448.2294870886046,1755.362515041247
same_plan_greedy,2025-12-24,62045.58576756259,0.0,62045.58576756259,0.0,1755.362515041247,1575.8093803034085
same_plan_greedy,2025-12-25,61401.409290237556,327.31168096498175,61728.720971202536,47.75073252298887,1575.8093803034085,1563.6326292843628
same_plan_greedy,2025-12-26,29129.504122985403,0.0,29129.504122985403,0.0,1563.6326292843628,2222.9047767135144
same_plan_greedy,2025-12-27,28877.51495748182,0.0,28877.51495748182,0.0,2222.9047767135144,1791.8051018036188
same_plan_greedy,2025-12-28,61466.66223148437,284.3846766727577,61751.04690815713,48.74818249739019,1791.8051018036188,1710.2849661762555
same_plan_greedy,2025-12-29,62633.151863075844,0.0,62633.151863075844,0.0,1710.2849661762555,1705.1063741075125
same_plan_greedy,2025-12-30,61190.89371978939,480.12115634318036,61671.01487613257,82.44383379698354,1705.1063741075125,1694.1211900495064
same_plan_greedy,2025-12-31,60835.70993147056,474.9317885273676,61310.64171999793,108.62220757371321,1694.1211900495064,1350.2817220781249
independent_greedy,2025-02-01,21663.2191089926,0.0,21663.2191089926,0.0,10800.0,2653.3191112171125
independent_greedy,2025-02-02,55924.455306482574,1426.670702076351,57351.126008558924,205.0139469026169,2653.3191112171125,1388.5030961757632
independent_greedy,2025-02-03,56749.436471018256,0.0,56749.436471018256,0.0,1388.5030961757632,2041.177384840755
independent_greedy,2025-02-04,55187.48920333377,0.0,55187.48920333377,0.0,2041.177384840755,1734.6867467337345
independent_greedy,2025-02-05,56415.31232931513,59.60590572093341,56474.918235036064,10.261841391225516,1734.6867467337345,1649.860137505111
independent_greedy,2025-02-06,56511.50954282402,126.66871353036423,56638.17825635438,21.68786587421266,1649.860137505111,1552.5543711329
independent_greedy,2025-02-07,25125.06130867947,0.0,25125.06130867947,0.0,1552.5543711329,2421.9831374636615
independent_greedy,2025-02-08,22769.22053812016,0.0,22769.22053812016,0.0,2421.9831374636615,1886.2344570622338
independent_greedy,2025-02-09,52975.24316472292,1195.4749596819108,54170.718124404826,179.14128534586976,1886.2344570622338,1345.7717538914133
independent_greedy,2025-02-10,54669.98791108889,0.0,54669.98791108889,0.0,1345.7717538914133,1393.6475525582755
independent_greedy,2025-02-11,54722.43995578607,186.87790416557982,54909.31785995165,39.076094826884834,1393.6475525582755,1567.735811653653
independent_greedy,2025-02-12,51904.24377938587,308.1441045314579,52212.38788391733,50.412729793200285,1567.735811653653,1431.9444842204045
independent_greedy,2025-02-13,52548.13532551492,0.0,52548.13532551492,0.0,1431.9444842204045,1571.1964280455031
