policy,date,issue_hour,slot,interval,old_kwh,new_kwh,increase_kwh,cancel_kwh,increase_cost,refund,penalty,net_adjustment_cost
mask_011,2025-09-14,6,130,21:30-21:40,829.7894411646399,829.5256426472861,0.0,0.2637985173538482,0.0,0.26039551647998355,0.13019775823999177,-0.13019775823999177
mask_011,2025-09-14,6,131,21:40-21:50,790.9524077852299,790.688609267876,0.0,0.2637985173538482,0.0,0.2048131688735277,0.10240658443676386,-0.10240658443676386
mask_011,2025-09-14,6,132,21:50-22:00,578.8391149193288,578.575316401975,0.0,0.2637985173538482,0.0,0.1110327959542347,0.05551639797711735,-0.05551639797711735
mask_011,2025-09-14,6,133,22:00-22:10,578.6318670362461,578.3680685188922,0.0,0.26379851735396187,0.0,0.10179984784689389,0.050899923923446944,-0.050899923923446944
mask_011,2025-09-14,6,134,22:10-22:20,594.8042983781356,594.5404998607818,0.0,0.2637985173538482,0.0,0.1152271923801609,0.05761359619008045,-0.05761359619008045
mask_011,2025-09-14,6,135,22:20-22:30,582.2076509023292,581.9438523849753,0.0,0.2637985173538482,0.0,0.11074261758514548,0.05537130879257274,-0.05537130879257274
mask_011,2025-09-14,6,136,22:30-22:40,583.2912078635652,583.0274093462114,0.0,0.2637985173538482,0.0,0.11042605936432086,0.05521302968216043,-0.05521302968216043
mask_011,2025-09-14,6,137,22:40-22:50,592.5597865379386,592.2959880205847,0.0,0.26379851735396187,0.0,0.11187695120981522,0.05593847560490761,-0.05593847560490761
mask_011,2025-09-14,6,138,22:50-23:00,588.3131250198956,588.0493265025417,0.0,0.2637985173538482,0.0,0.11177143180282548,0.05588571590141274,-0.05588571590141274
mask_011,2025-09-14,6,139,23:00-23:10,582.8211599467156,582.5573614293618,0.0,0.2637985173538482,0.0,0.11206161017191471,0.056030805085957355,-0.056030805085957355
mask_011,2025-09-14,6,140,23:10-23:20,589.2384305855769,588.9746320682231,0.0,0.2637985173538482,0.0,0.11185057135803163,0.055925285679015814,-0.055925285679015814
mask_011,2025-09-14,6,141,23:20-23:30,610.9472230972415,610.6834245798875,0.0,0.26379851735396187,0.0,0.1113229743233719,0.05566148716168595,-0.05566148716168595
mask_011,2025-09-14,6,142,23:30-23:40,596.396691937995,596.1328934206412,0.0,0.2637985173538482,0.0,0.11185057135803163,0.055925285679015814,-0.055925285679015814
mask_011,2025-09-14,6,143,23:40-23:50,592.8524354106189,592.588636893265,0.0,0.26379851735396187,0.0,0.1126683467618771,0.05633417338093855,-0.05633417338093855
mask_011,2025-09-14,6,144,23:50-24:00,610.3196309098616,610.0558323925078,0.0,0.2637985173538482,0.0,0.11280024602050548,0.05640012301025274,-0.05640012301025274
mask_011,2025-09-14,12,73,12:00-12:10,494.9744953054241,471.589586583088,0.0,23.384908722336093,0.0,10.315083237422451,5.1575416187112255,-5.1575416187112255
mask_011,2025-09-14,12,74,12:10-12:20,514.3689467293871,0.0,0.0,514.3689467293871,0.0,234.08930765654407,117.04465382827203,-117.04465382827203
mask_011,2025-09-14,12,75,12:20-12:30,515.3446353133886,0.0,0.0,515.3446353133886,0.0,229.99831074036533,114.99915537018266,-114.99915537018266
mask_011,2025-09-14,12,98,16:10-16:20,565.7533727293539,551.751062788668,0.0,14.002309940685905,0.0,11.928567838470322,5.964283919235161,-5.964283919235161
mask_011,2025-09-14,12,99,16:20-16:30,637.6068931383436,598.647666809745,0.0,38.95922632859856,0.0,34.24905586547099,17.124527932735496,-17.124527932735496
mask_011,2025-09-14,12,100,16:30-16:40,698.9021732458615,660.9515552505966,0.0,37.950617995264906,0.0,34.24663767892705,17.123318839463526,-17.123318839463526
mask_011,2025-09-14,12,101,16:40-16:50,747.6601526931468,710.7181430312145,0.0,36.942009661932275,0.0,33.84996345322855,16.924981726614273,-16.924981726614273
mask_011,2025-09-14,12,102,16:50-17:00,814.220245896042,778.2868445674436,0.0,35.93340132859839,0.0,33.288702990813555,16.644351495406777,-16.644351495406777
mask_011,2025-09-14,12,103,17:00-17:10,858.9953770398813,823.7692979335053,0.0,35.226079106376005,0.0,33.33091605045298,16.66545802522649,-16.66545802522649
mask_011,2025-09-14,12,104,17:10-17:20,908.0610701424196,873.5423132582653,0.0,34.5187568841543,0.0,33.62817295654312,16.81408647827156,-16.81408647827156
mask_011,2025-09-14,12,105,17:20-17:30,967.1248274467077,933.3133927847758,0.0,33.81143466193191,0.0,33.34483686359725,16.672418431798626,-16.672418431798626
mask_011,2025-09-14,12,106,17:30-17:40,1025.3206182133072,992.2165057735976,0.0,33.104112439709525,0.0,32.3096137411565,16.15480687057825,-16.15480687057825
mask_011,2025-09-14,12,107,17:40-17:50,928.6356498419098,896.238859624422,0.0,32.396790217487705,0.0,34.80063205162529,17.400316025812646,-17.400316025812646
mask_011,2025-09-14,12,108,17:50-18:00,816.6564919196627,784.9670239243975,0.0,31.689467995265204,0.0,39.01924194257005,19.509620971285024,-19.509620971285024
mask_011,2025-09-14,12,109,18:00-18:10,778.0483611517898,775.1607684266191,0.0,2.8875927251706344,0.0,3.6271052220868336,1.8135526110434168,-1.8135526110434168
mask_011,2025-09-14,12,110,18:10-18:20,794.4621067848025,792.1563890596318,0.0,2.305717725170666,0.0,2.869926852519928,1.434963426259964,-1.434963426259964
mask_011,2025-09-14,12,111,18:20-18:30,793.8844067145415,792.1605639893706,0.0,1.7238427251708117,0.0,2.162560698726783,1.0812803493633916,-1.0812803493633916
mask_011,2025-09-14,12,112,18:30-18:40,814.2491278073674,813.1071600821966,0.0,1.1419677251707299,0.0,1.429971985458788,0.714985992729394,-0.714985992729394
mask_011,2025-09-14,12,113,18:40-18:50,805.9520736052757,805.3919808801049,0.0,0.5600927251707617,0.0,0.7214554392924581,0.3607277196462291,-0.3607277196462291
mask_011,2025-09-14,12,122,20:10-20:20,248.38844866348643,248.62805368660872,0.23960502312229437,0.0,0.48160609647581176,0.0,0.0,0.48160609647581176
mask_011,2025-09-14,12,125,20:40-20:50,815.610897041171,815.6326793160002,0.02178227482920647,0.0,0.03994651380928175,0.0,0.0,0.03994651380928175
mask_011,2025-09-14,12,126,20:50-21:00,816.1983514020344,816.2201336768636,0.02178227482920647,0.0,0.03049082830592322,0.0,0.0,0.03049082830592322
mask_011,2025-09-14,12,127,21:00-21:10,816.1033654848136,816.1251477596429,0.02178227482932016,0.0,0.029628250222841282,0.0,0.0,0.029628250222841282
mask_011,2025-09-14,12,128,21:10-21:20,804.8928904434981,804.9146727183274,0.02178227482932016,0.0,0.03061825461383388,0.0,0.0,0.03061825461383388
mask_011,2025-09-14,12,129,21:20-21:30,804.8928904434981,804.9146727183274,0.02178227482932016,0.0,0.03061825461383388,0.0,0.0,0.03061825461383388
mask_011,2025-09-14,12,130,21:30-21:40,829.5256426472861,829.5474249221153,0.02178227482920647,0.0,0.032251925225864564,0.0,0.0,0.032251925225864564
mask_011,2025-09-14,12,131,21:40-21:50,790.688609267876,790.7103915427052,0.02178227482920647,0.0,0.025367637266093857,0.0,0.0,0.025367637266093857
mask_011,2025-09-14,12,132,21:50-22:00,578.575316401975,578.5970986768042,0.02178227482920647,0.0,0.013752239213419505,0.0,0.0,0.013752239213419505
mask_011,2025-09-14,12,133,22:00-22:10,578.3680685188922,578.3898507937215,0.02178227482932016,0.0,0.012608669784951976,0.0,0.0,0.012608669784951976
mask_011,2025-09-14,12,134,22:10-22:20,594.5404998607818,594.562282135611,0.02178227482920647,0.0,0.014271746468096081,0.0,0.0,0.014271746468096081
mask_011,2025-09-14,12,135,22:20-22:30,581.9438523849753,581.9656346598046,0.02178227482920647,0.0,0.013716298459951317,0.0,0.0,0.013716298459951317
mask_011,2025-09-14,12,136,22:30-22:40,583.0274093462114,583.0491916210406,0.02178227482920647,0.0,0.013677090365258745,0.0,0.0,0.013677090365258745
mask_011,2025-09-14,12,137,22:40-22:50,592.2959880205847,592.317770295414,0.02178227482932016,0.0,0.013856794132672018,0.0,0.0,0.013856794132672018
mask_011,2025-09-14,12,138,22:50-23:00,588.0493265025417,588.0711087773709,0.02178227482920647,0.0,0.013843724767702174,0.0,0.0,0.013843724767702174
mask_011,2025-09-14,12,139,23:00-23:10,582.5573614293618,582.579143704191,0.02178227482920647,0.0,0.013879665521170363,0.0,0.0,0.013879665521170363
mask_011,2025-09-14,12,140,23:10-23:20,588.9746320682231,588.9964143430523,0.02178227482920647,0.0,0.013853526791375316,0.0,0.0,0.013853526791375316
mask_011,2025-09-14,12,141,23:20-23:30,610.6834245798875,610.7052068547168,0.02178227482932016,0.0,0.013788179966959661,0.0,0.0,0.013788179966959661
mask_011,2025-09-14,12,142,23:30-23:40,596.1328934206412,596.1546756954704,0.02178227482920647,0.0,0.013853526791375316,0.0,0.0,0.013853526791375316
mask_011,2025-09-14,12,143,23:40-23:50,592.588636893265,592.6104191680943,0.02178227482932016,0.0,0.013954814369403958,0.0,0.0,0.013954814369403958
mask_011,2025-09-14,12,144,23:50-24:00,610.0558323925078,610.077614667337,0.02178227482920647,0.0,0.01397115107545303,0.0,0.0,0.01397115107545303
mask_100,2025-09-14,18,109,18:00-18:10,779.6703818913659,777.3547684266191,0.0,2.315613464746775,0.0,2.908642073068424,1.454321036534212,-1.454321036534212
mask_100,2025-09-14,18,110,18:10-18:20,795.812483079934,793.9115890596318,0.0,1.900894020302303,0.0,2.3660427870702763,1.1830213935351381,-1.1830213935351381
mask_100,2025-09-14,18,111,18:20-18:30,794.9631385652287,793.4769639893707,0.0,1.4861745758580582,0.0,1.864406005413934,0.932203002706967,-0.932203002706967
mask_100,2025-09-14,18,112,18:30-18:40,815.0562152136101,813.9847600821968,0.0,1.0714551314133587,0.0,1.3416761155558077,0.6708380577779038,-0.6708380577779038
mask_100,2025-09-14,18,113,18:40-18:50,806.487516567074,805.8307808801051,0.0,0.6567356869688865,0.0,0.8459412383846228,0.4229706191923114,-0.4229706191923114
mask_100,2025-09-14,18,122,20:10-20:20,251.29023235437785,248.62805368660872,0.0,2.662178667769126,0.0,3.5673194148106293,1.7836597074053147,-1.7836597074053147
mask_100,2025-09-14,18,125,20:40-20:50,815.8746955585249,815.6326793160002,0.0,0.2420162425246417,0.0,0.29588905811062693,0.14794452905531347,-0.14794452905531347
mask_100,2025-09-14,18,126,20:50-21:00,816.4621499193883,816.2201336768636,0.0,0.2420162425246417,0.0,0.22584955752399566,0.11292477876199783,-0.11292477876199783
mask_100,2025-09-14,18,127,21:00-21:10,816.3671640021676,816.1251477596429,0.0,0.2420162425246417,0.0,0.2194603287213451,0.10973016436067255,-0.10973016436067255
mask_100,2025-09-14,18,128,21:10-21:20,805.1566889608521,804.9146727183274,0.0,0.2420162425246417,0.0,0.22679342086984175,0.11339671043492087,-0.11339671043492087
mask_100,2025-09-14,18,129,21:20-21:30,805.1566889608521,804.9146727183274,0.0,0.2420162425246417,0.0,0.22679342086984175,0.11339671043492087,-0.11339671043492087
mask_100,2025-09-14,18,130,21:30-21:40,829.7894411646399,829.5474249221153,0.0,0.2420162425246417,0.0,0.23889423299607382,0.11944711649803691,-0.11944711649803691
mask_100,2025-09-14,18,131,21:40-21:50,790.9524077852299,790.7103915427052,0.0,0.2420162425246417,0.0,0.1879014106961318,0.0939507053480659,-0.0939507053480659
mask_100,2025-09-14,18,132,21:50-22:00,578.8391149193288,578.5970986768042,0.0,0.2420162425246417,0.0,0.10186463647862169,0.050932318239310846,-0.050932318239310846
mask_100,2025-09-14,18,133,22:00-22:10,578.6318670362461,578.3898507937215,0.0,0.2420162425246417,0.0,0.09339406799025925,0.04669703399512962,-0.04669703399512962
mask_100,2025-09-14,18,134,22:10-22:20,594.8042983781356,594.562282135611,0.0,0.2420162425246417,0.0,0.10571269473476351,0.052856347367381755,-0.052856347367381755
mask_100,2025-09-14,18,135,22:20-22:30,582.2076509023292,581.9656346598046,0.0,0.2420162425246417,0.0,0.1015984186118446,0.0507992093059223,-0.0507992093059223
mask_100,2025-09-14,18,136,22:30-22:40,583.2912078635652,583.0491916210406,0.0,0.2420162425246417,0.0,0.10130799912081502,0.05065399956040751,-0.05065399956040751
mask_100,2025-09-14,18,137,22:40-22:50,592.5597865379386,592.317770295414,0.0,0.2420162425246417,0.0,0.10263908845470054,0.05131954422735027,-0.05131954422735027
mask_100,2025-09-14,18,138,22:50-23:00,588.3131250198956,588.0711087773709,0.0,0.2420162425246417,0.0,0.1025422819576907,0.05127114097884535,-0.05127114097884535
mask_100,2025-09-14,18,139,23:00-23:10,582.8211599467156,582.579143704191,0.0,0.2420162425246417,0.0,0.1028084998244678,0.0514042499122339,-0.0514042499122339
mask_100,2025-09-14,18,140,23:10-23:20,589.2384305855769,588.9964143430523,0.0,0.2420162425246417,0.0,0.10261488683044809,0.051307443415224044,-0.051307443415224044
mask_100,2025-09-14,18,141,23:20-23:30,610.9472230972415,610.7052068547168,0.0,0.2420162425246417,0.0,0.1021308543453988,0.0510654271726994,-0.0510654271726994
mask_100,2025-09-14,18,142,23:30-23:40,596.396691937995,596.1546756954704,0.0,0.2420162425246417,0.0,0.10261488683044809,0.051307443415224044,-0.051307443415224044
mask_100,2025-09-14,18,143,23:40-23:50,592.8524354106189,592.6104191680943,0.0,0.2420162425246417,0.0,0.10336513718227447,0.051682568591137235,-0.051682568591137235
mask_100,2025-09-14,18,144,23:50-24:00,610.3196309098616,610.077614667337,0.0,0.2420162425246417,0.0,0.1034861453035368,0.0517430726517684,-0.0517430726517684
mask_101,2025-09-14,6,40,06:30-06:40,66.8424729044051,0.0,0.0,66.8424729044051,0.0,57.49121094507883,28.745605472539413,-28.745605472539413
mask_101,2025-09-14,6,41,06:40-06:50,616.4880269332599,0.0,0.0,616.4880269332599,0.0,520.439192337058,260.219596168529,-260.219596168529
mask_101,2025-09-14,6,42,06:50-07:00,581.6001773544822,0.0,0.0,581.6001773544822,0.0,484.70558780722547,242.35279390361273,-242.35279390361273
mask_101,2025-09-14,6,43,07:00-07:10,546.3411774155829,405.9886982533026,0.0,140.35247916228036,0.0,113.57322613811728,56.78661306905864,-56.78661306905864
mask_101,2025-09-14,6,44,07:10-07:20,505.4841229457112,432.5859571832343,0.0,72.89816576247688,0.0,58.114417745846566,29.057208872923283,-29.057208872923283
mask_101,2025-09-14,6,45,07:20-07:30,460.16096020763416,373.09931111182397,0.0,87.0616490958102,0.0,66.54992456883731,33.274962284418656,-33.274962284418656
mask_101,2025-09-14,6,46,07:30-07:40,1106.6583320811974,172.09986631872053,0.0,934.5584657624769,0.0,644.7518855295327,322.37594276476636,-322.37594276476636
mask_101,2025-09-14,6,47,07:40-07:50,400.196837922722,0.0,0.0,400.196837922722,0.0,344.16928061354093,172.08464030677047,-172.08464030677047
mask_101,2025-09-14,6,66,10:50-11:00,648.2805139258089,0.0,0.0,648.2805139258089,0.0,325.760958247719,162.8804791238595,-162.8804791238595
mask_101,2025-09-14,6,67,11:00-11:10,665.9461530226481,567.5550761490603,0.0,98.39107687358785,0.0,45.86992003846665,22.934960019233326,-22.934960019233326
mask_101,2025-09-14,6,68,11:10-11:20,685.0169659545065,251.6902005714245,0.0,433.32676538308203,0.0,216.96671142730918,108.48335571365459,-108.48335571365459
mask_101,2025-09-14,6,69,11:20-11:30,692.6789834867732,547.6904843909631,0.0,144.98849909581008,0.0,69.98594851354753,34.99297425677376,-34.99297425677376
mask_101,2025-09-14,6,70,11:30-11:40,713.2429576945046,544.9557474875836,0.0,168.28721020692103,0.0,80.52543008401172,40.26271504200586,-40.26271504200586
mask_101,2025-09-14,6,71,11:40-11:50,712.6982701437327,521.1123488257002,0.0,191.58592131803243,0.0,89.31735651846672,44.65867825923336,-44.65867825923336
mask_101,2025-09-14,6,72,11:50-12:00,684.9774797808025,470.0928473516591,0.0,214.88463242914338,0.0,95.23686909259634,47.61843454629817,-47.61843454629817
mask_101,2025-09-14,6,73,12:00-12:10,686.9434251010589,494.9744953054241,0.0,191.96892979563478,0.0,84.6774949328545,42.33874746642725,-42.33874746642725
mask_101,2025-09-14,6,74,12:10-12:20,690.8082431916885,514.3689467293871,0.0,176.4392964623014,0.0,80.29752381999337,40.148761909996686,-40.148761909996686
mask_101,2025-09-14,6,75,12:20-12:30,676.2542984423569,515.3446353133886,0.0,160.9096631289683,0.0,71.81398265445856,35.90699132722928,-35.90699132722928
mask_101,2025-09-14,6,76,12:30-12:40,674.0659067660757,528.6858769704409,0.0,145.38002979563487,0.0,59.79480625494462,29.89740312747231,-29.89740312747231
mask_101,2025-09-14,6,77,12:40-12:50,587.5515100675409,0.0,0.0,587.5515100675409,0.0,333.84676802037677,166.92338401018839,-166.92338401018839
mask_101,2025-09-14,6,90,14:50-15:00,189.14903733139545,90.14470753576025,0.0,99.0043297956352,0.0,66.27349836519821,33.136749182599104,-33.136749182599104
mask_101,2025-09-14,6,91,15:00-15:10,670.3544908911776,208.96835692842456,0.0,461.3861339627531,0.0,304.5148484154171,152.25742420770854,-152.25742420770854
mask_101,2025-09-14,6,92,15:10-15:20,289.0350973656265,202.45073423665798,0.0,86.5843631289685,0.0,62.487934870176574,31.243967435088287,-31.243967435088287
mask_101,2025-09-14,6,93,15:20-15:30,342.01945875747816,261.64507896184296,0.0,80.3743797956352,0.0,58.73759675465021,29.368798377325106,-29.368798377325106
mask_101,2025-09-14,6,94,15:30-15:40,397.68018694198463,323.5157904796828,0.0,74.16439646230185,0.0,55.87545629469821,27.937728147349105,-27.937728147349105
mask_101,2025-09-14,6,95,15:40-15:50,450.3310387839977,382.37662565502933,0.0,67.95441312896838,0.0,53.160737390791965,26.580368695395983,-26.580368695395983
mask_101,2025-09-14,6,96,15:50-16:00,514.9396712726048,453.19524147696967,0.0,61.744429795635085,0.0,49.735138200384064,24.867569100192032,-24.867569100192032
mask_101,2025-09-14,6,97,16:00-16:10,564.8737584130406,507.71894250629373,0.0,57.154815906746876,0.0,47.272748236470335,23.636374118235167,-23.636374118235167
mask_101,2025-09-14,6,98,16:10-16:20,618.3185747472106,565.7533727293539,0.0,52.56520201785668,0.0,44.780295599012106,22.390147799506053,-22.390147799506053
mask_101,2025-09-14,6,99,16:20-16:30,685.582481267312,637.6068931383436,0.0,47.97558812896841,0.0,42.17533952417613,21.087669762088066,-21.087669762088066
mask_101,2025-09-14,6,100,16:30-16:40,742.2881474859416,698.9021732458615,0.0,43.385974240080145,0.0,39.151503154248324,19.575751577124162,-19.575751577124162
mask_101,2025-09-14,6,101,16:40-16:50,786.4565130443368,747.6601526931468,0.0,38.79636035119006,0.0,35.54910498979545,17.774552494897726,-17.774552494897726
mask_101,2025-09-14,6,102,16:50-17:00,848.4269923583439,814.220245896042,0.0,34.20674646230191,0.0,31.689129922676486,15.844564961338243,-15.844564961338243
mask_101,2025-09-14,6,103,17:00-17:10,889.4374623910726,858.9953770398813,0.0,30.44208535119128,0.0,28.804301159297193,14.402150579648596,-14.402150579648596
mask_101,2025-09-14,6,104,17:10-17:20,934.7384943824987,908.0610701424196,0.0,26.677424240079176,0.0,25.989146694685132,12.994573347342566,-12.994573347342566
mask_101,2025-09-14,6,105,17:20-17:30,990.0375905756762,967.1248274467077,0.0,22.912763128968436,0.0,22.59656699778867,11.298283498894335,-11.298283498894335
mask_101,2025-09-14,6,106,17:30-17:40,1044.4687202311648,1025.3206182133072,0.0,19.148102017857582,0.0,18.688547569428998,9.344273784714499,-9.344273784714499
mask_101,2025-09-14,6,107,17:40-17:50,944.0190907486555,928.6356498419098,0.0,15.383440906745705,0.0,16.524892222026235,8.262446111013118,-8.262446111013118
mask_101,2025-09-14,6,108,17:50-18:00,828.2752717152978,816.6564919196627,0.0,11.618779795635078,0.0,14.306203562365472,7.153101781182736,-7.153101781182736
mask_101,2025-09-14,6,109,18:00-18:10,779.6703818913659,778.0483611517898,0.0,1.6220207395761008,0.0,2.0374202509815404,1.0187101254907702,-1.0187101254907702
mask_101,2025-09-14,6,110,18:10-18:20,795.812483079934,794.4621067848025,0.0,1.350376295131582,0.0,1.68081337455028,0.84040668727514,-0.84040668727514
mask_101,2025-09-14,6,111,18:20-18:30,794.9631385652287,793.8844067145415,0.0,1.0787318506872907,0.0,1.3532691066872062,0.6766345533436031,-0.6766345533436031
mask_101,2025-09-14,6,112,18:30-18:40,815.0562152136101,814.2491278073674,0.0,0.807087406242772,0.0,1.0106348500971991,0.5053174250485996,-0.5053174250485996
mask_101,2025-09-14,6,113,18:40-18:50,806.487516567074,805.9520736052757,0.0,0.5354429617982532,0.0,0.68970407909233,0.344852039546165,-0.344852039546165
mask_101,2025-09-14,6,122,20:10-20:20,251.29023235437785,248.38844866348643,0.0,2.9017836908914205,0.0,3.888390145794504,1.944195072897252,-1.944195072897252
mask_101,2025-09-14,6,125,20:40-20:50,815.8746955585249,815.610897041171,0.0,0.2637985173538482,0.0,0.32252006731681476,0.16126003365840738,-0.16126003365840738
mask_101,2025-09-14,6,126,20:50-21:00,816.4621499193883,816.1983514020344,0.0,0.2637985173538482,0.0,0.24617677639461114,0.12308838819730557,-0.12308838819730557
mask_101,2025-09-14,6,127,21:00-21:10,816.3671640021676,816.1033654848136,0.0,0.26379851735396187,0.0,0.23921249553657264,0.11960624776828632,-0.11960624776828632
mask_101,2025-09-14,6,128,21:10-21:20,805.1566889608521,804.8928904434981,0.0,0.26379851735396187,0.0,0.2472055906123977,0.12360279530619885,-0.12360279530619885
mask_101,2025-09-14,6,129,21:20-21:30,805.1566889608521,804.8928904434981,0.0,0.26379851735396187,0.0,0.2472055906123977,0.12360279530619885,-0.12360279530619885
mask_101,2025-09-14,6,130,21:30-21:40,829.7894411646399,829.5256426472861,0.0,0.2637985173538482,0.0,0.26039551647998355,0.13019775823999177,-0.13019775823999177
mask_101,2025-09-14,6,131,21:40-21:50,790.9524077852299,790.688609267876,0.0,0.2637985173538482,0.0,0.2048131688735277,0.10240658443676386,-0.10240658443676386
mask_101,2025-09-14,6,132,21:50-22:00,578.8391149193288,578.575316401975,0.0,0.2637985173538482,0.0,0.1110327959542347,0.05551639797711735,-0.05551639797711735
mask_101,2025-09-14,6,133,22:00-22:10,578.6318670362461,578.3680685188922,0.0,0.26379851735396187,0.0,0.10179984784689389,0.050899923923446944,-0.050899923923446944
mask_101,2025-09-14,6,134,22:10-22:20,594.8042983781356,594.5404998607818,0.0,0.2637985173538482,0.0,0.1152271923801609,0.05761359619008045,-0.05761359619008045
mask_101,2025-09-14,6,135,22:20-22:30,582.2076509023292,581.9438523849753,0.0,0.2637985173538482,0.0,0.11074261758514548,0.05537130879257274,-0.05537130879257274
mask_101,2025-09-14,6,136,22:30-22:40,583.2912078635652,583.0274093462114,0.0,0.2637985173538482,0.0,0.11042605936432086,0.05521302968216043,-0.05521302968216043
mask_101,2025-09-14,6,137,22:40-22:50,592.5597865379386,592.2959880205847,0.0,0.26379851735396187,0.0,0.11187695120981522,0.05593847560490761,-0.05593847560490761
mask_101,2025-09-14,6,138,22:50-23:00,588.3131250198956,588.0493265025417,0.0,0.2637985173538482,0.0,0.11177143180282548,0.05588571590141274,-0.05588571590141274
mask_101,2025-09-14,6,139,23:00-23:10,582.8211599467156,582.5573614293618,0.0,0.2637985173538482,0.0,0.11206161017191471,0.056030805085957355,-0.056030805085957355
mask_101,2025-09-14,6,140,23:10-23:20,589.2384305855769,588.9746320682231,0.0,0.2637985173538482,0.0,0.11185057135803163,0.055925285679015814,-0.055925285679015814
mask_101,2025-09-14,6,141,23:20-23:30,610.9472230972415,610.6834245798875,0.0,0.26379851735396187,0.0,0.1113229743233719,0.05566148716168595,-0.05566148716168595
mask_101,2025-09-14,6,142,23:30-23:40,596.396691937995,596.1328934206412,0.0,0.2637985173538482,0.0,0.11185057135803163,0.055925285679015814,-0.055925285679015814
mask_101,2025-09-14,6,143,23:40-23:50,592.8524354106189,592.588636893265,0.0,0.26379851735396187,0.0,0.1126683467618771,0.05633417338093855,-0.05633417338093855
mask_101,2025-09-14,6,144,23:50-24:00,610.3196309098616,610.0558323925078,0.0,0.2637985173538482,0.0,0.11280024602050548,0.05640012301025274,-0.05640012301025274
mask_110,2025-09-14,12,73,12:00-12:10,686.9434251010589,0.0,0.0,686.9434251010589,0.0,303.01074481207706,151.50537240603853,-151.50537240603853
mask_110,2025-09-14,12,74,12:10-12:20,690.8082431916885,0.0,0.0,690.8082431916885,0.0,314.3868314765374,157.1934157382687,-157.1934157382687
mask_110,2025-09-14,12,75,12:20-12:30,676.2542984423569,0.0,0.0,676.2542984423569,0.0,301.8122933948239,150.90614669741194,-150.90614669741194
mask_110,2025-09-14,12,76,12:30-12:40,674.0659067660757,0.0,0.0,674.0659067660757,0.0,277.24330745288694,138.62165372644347,-138.62165372644347
mask_110,2025-09-14,12,77,12:40-12:50,587.5515100675409,0.0,0.0,587.5515100675409,0.0,333.84676802037677,166.92338401018839,-166.92338401018839
mask_110,2025-09-14,12,90,14:50-15:00,189.14903733139545,115.36523954049511,0.0,73.78379779090034,0.0,49.39087424122869,24.695437120614343,-24.695437120614343
mask_110,2025-09-14,12,91,15:00-15:10,670.3544908911776,342.02864675147964,0.0,328.325844139698,0.0,216.6950571322007,108.34752856610035,-108.34752856610035
mask_110,2025-09-14,12,92,15:10-15:20,289.0350973656265,205.26940513028154,0.0,83.76569223534494,0.0,60.453700086248446,30.226850043124223,-30.226850043124223
mask_110,2025-09-14,12,93,15:20-15:30,342.01945875747816,253.26281929991114,0.0,88.75663945756702,0.0,64.86335211558998,32.43167605779499,-32.43167605779499
mask_110,2025-09-14,12,94,15:30-15:40,397.68018694198463,303.93260026219565,0.0,93.74758667978898,0.0,70.62943180455301,35.314715902276504,-35.314715902276504
mask_110,2025-09-14,12,95,15:40-15:50,450.3310387839977,351.5925048819861,0.0,98.73853390201162,0.0,77.2431550715437,38.62157753577185,-38.62157753577185
mask_110,2025-09-14,12,96,15:50-16:00,514.9396712726048,411.2101901483711,0.0,103.72948112423364,0.0,83.5540970455702,41.7770485227851,-41.7770485227851
mask_110,2025-09-14,12,97,16:00-16:10,564.8737584130406,466.7424995110289,0.0,98.13125890201172,0.0,81.16436423785389,40.582182118926944,-40.582182118926944
mask_110,2025-09-14,12,98,16:10-16:20,618.3185747472106,525.7855380674217,0.0,92.53303667978889,0.0,78.82889394751216,39.41444697375608,-39.41444697375608
mask_110,2025-09-14,12,99,16:20-16:30,685.582481267312,598.647666809745,0.0,86.93481445756697,0.0,76.42439538964713,38.212197694823566,-38.212197694823566
mask_110,2025-09-14,12,100,16:30-16:40,742.2881474859416,660.9515552505966,0.0,81.33659223534505,0.0,73.39814083317538,36.69907041658769,-36.69907041658769
mask_110,2025-09-14,12,101,16:40-16:50,786.4565130443368,710.7181430312145,0.0,75.73837001312233,0.0,69.39906844302399,34.699534221511996,-34.699534221511996
mask_110,2025-09-14,12,102,16:50-17:00,848.4269923583439,778.2868445674436,0.0,70.1401477909003,0.0,64.97783291349003,32.48891645674502,-32.48891645674502
mask_110,2025-09-14,12,103,17:00-17:10,889.4374623910726,823.7692979335053,0.0,65.66816445756729,0.0,62.13521720975017,31.067608604875083,-31.067608604875083
mask_110,2025-09-14,12,104,17:10-17:20,934.7384943824987,873.5423132582653,0.0,61.196181124233476,0.0,59.61731965122825,29.808659825614125,-29.808659825614125
mask_110,2025-09-14,12,105,17:20-17:30,990.0375905756762,933.3133927847758,0.0,56.72419779090035,0.0,55.94140386138592,27.97070193069296,-27.97070193069296
mask_110,2025-09-14,12,106,17:30-17:40,1044.4687202311648,992.2165057735976,0.0,52.252214457567106,0.0,50.998161310585495,25.499080655292747,-25.499080655292747
mask_110,2025-09-14,12,107,17:40-17:50,944.0190907486555,896.238859624422,0.0,47.78023112423341,0.0,51.32552427365153,25.662762136825766,-25.662762136825766
mask_110,2025-09-14,12,108,17:50-18:00,828.2752717152978,784.9670239243975,0.0,43.30824779090028,0.0,53.32544550493552,26.66272275246776,-26.66272275246776
