day,source,joint,issue,atoms,fallback_state,fallback_all
230,43,False,2,7,0,0
230,43,False,3,7,0,0
230,43,True,0,7,75,0
230,43,True,1,7,54,0
230,43,True,2,7,42,0
230,43,True,3,7,23,0
231,42,True,0,7,112,0
231,42,False,0,7,0,0
231,43,False,0,7,0,0
231,43,False,1,7,0,0
231,43,False,2,7,0,0
231,43,False,3,7,0,0
231,43,True,0,7,75,0
231,43,True,1,7,54,0
231,43,True,2,7,40,0
231,43,True,3,7,23,0
232,42,True,0,7,112,0
232,42,False,0,7,0,0
232,43,False,0,7,0,0
232,43,False,1,7,0,0
232,43,False,2,7,0,0
232,43,False,3,7,0,0
232,43,True,0,7,75,0
232,43,True,1,7,53,0
232,43,True,2,7,40,0
232,43,True,3,7,25,0
233,42,True,0,7,119,0
233,42,False,0,7,0,0
233,43,False,0,7,0,0
233,43,False,1,7,0,0
233,43,False,2,7,0,0
233,43,False,3,7,0,0
233,43,True,0,7,86,0
233,43,True,1,7,71,0
233,43,True,2,7,51,0
233,43,True,3,7,36,0
234,42,True,0,7,106,0
234,42,False,0,7,0,0
234,43,False,0,7,0,0
234,43,False,1,7,0,0
234,43,False,2,7,0,0
234,43,False,3,7,0,0
234,43,True,0,7,87,0
234,43,True,1,7,66,0
234,43,True,2,7,51,0
234,43,True,3,7,36,0
235,42,True,0,7,104,0
235,42,False,0,7,0,0
235,43,False,0,7,0,0
235,43,False,1,7,0,0
235,43,False,2,7,0,0
235,43,False,3,7,0,0
235,43,True,0,7,66,0
235,43,True,1,7,67,0
235,43,True,2,7,52,0
235,43,True,3,7,34,0
236,42,True,0,7,104,0
236,42,False,0,7,0,0
236,43,False,0,7,0,0
236,43,False,1,7,0,0
236,43,False,2,7,0,0
236,43,False,3,7,0,0
236,43,True,0,7,66,0
236,43,True,1,7,67,0
236,43,True,2,7,52,0
236,43,True,3,7,34,0
237,42,True,0,7,104,0
237,42,False,0,7,0,0
237,43,False,0,7,0,0
237,43,False,1,7,0,0
237,43,False,2,7,0,0
237,43,False,3,7,1,0
237,43,True,0,7,65,0
237,43,True,1,7,66,0
237,43,True,2,7,52,0
237,43,True,3,7,35,0
238,42,True,0,7,108,0
238,42,False,0,7,0,0
238,43,False,0,7,0,0
238,43,False,1,7,0,0
238,43,False,2,7,0,0
238,43,False,3,7,1,0
238,43,True,0,7,64,0
238,43,True,1,7,61,0
238,43,True,2,7,43,0
238,43,True,3,7,30,0
239,42,True,0,7,107,0
239,42,False,0,7,0,0
239,43,False,0,7,0,0
239,43,False,1,7,0,0
239,43,False,2,7,0,0
239,43,False,3,7,0,0
239,43,True,0,7,55,0
239,43,True,1,7,53,0
239,43,True,2,7,46,0
239,43,True,3,7,28,0
240,42,True,0,7,108,0
240,42,False,0,7,0,0
240,43,False,0,7,0,0
240,43,False,1,7,0,0
240,43,False,2,7,0,0
240,43,False,3,7,0,0
240,43,True,0,7,55,0
240,43,True,1,7,53,0
240,43,True,2,7,46,0
240,43,True,3,7,28,0
241,42,True,0,7,110,0
241,42,False,0,7,0,0
241,43,False,0,7,0,0
241,43,False,1,7,0,0
241,43,False,2,7,0,0
241,43,False,3,7,0,0
241,43,True,0,7,55,0
241,43,True,1,7,52,0
241,43,True,2,7,46,0
241,43,True,3,7,28,0
242,42,True,0,7,117,0
242,42,False,0,7,0,0
242,43,False,0,7,0,0
242,43,False,1,7,0,0
242,43,False,2,7,0,0
242,43,False,3,7,0,0
242,43,True,0,7,55,0
242,43,True,1,7,52,0
242,43,True,2,7,46,0
242,43,True,3,7,28,0
243,42,True,0,7,110,0
243,42,False,0,7,0,0
243,43,False,0,7,0,0
243,43,False,1,7,0,0
243,43,False,2,7,0,0
243,43,False,3,7,0,0
243,43,True,0,7,48,0
243,43,True,1,7,45,0
243,43,True,2,7,40,0
243,43,True,3,7,21,0
244,42,True,0,7,110,0
244,42,False,0,7,0,0
244,43,False,0,7,0,0
244,43,False,1,7,0,0
244,43,False,2,7,0,0
244,43,False,3,7,0,0
244,43,True,0,7,48,0
244,43,True,1,7,45,0
244,43,True,2,7,40,0
244,43,True,3,7,20,0
245,42,True,0,7,110,0
245,42,False,0,7,0,0
245,43,False,0,7,0,0
245,43,False,1,7,0,0
245,43,False,2,7,0,0
245,43,False,3,7,0,0
245,43,True,0,7,46,0
245,43,True,1,7,45,0
245,43,True,2,7,40,0
245,43,True,3,7,20,0
246,42,True,0,7,113,0
246,42,False,0,7,0,0
246,43,False,0,7,0,0
246,43,False,1,7,0,0
246,43,False,2,7,0,0
246,43,False,3,7,0,0
246,43,True,0,7,46,0
246,43,True,1,7,45,0
246,43,True,2,7,40,0
246,43,True,3,7,20,0
247,42,True,0,7,113,0
247,42,False,0,7,0,0
247,43,False,0,7,0,0
247,43,False,1,7,0,0
247,43,False,2,7,0,0
247,43,False,3,7,0,0
247,43,True,0,7,46,0
247,43,True,1,7,45,0
247,43,True,2,7,40,0
247,43,True,3,7,27,0
248,42,True,0,7,117,0
248,42,False,0,7,0,0
248,43,False,0,7,0,0
248,43,False,1,7,0,0
248,43,False,2,7,0,0
248,43,False,3,7,0,0
248,43,True,0,7,53,0
248,43,True,1,7,45,0
248,43,True,2,7,45,0
248,43,True,3,7,23,0
249,42,True,0,7,114,0
249,42,False,0,7,0,0
249,43,False,0,7,0,0
249,43,False,1,7,0,0
249,43,False,2,7,0,0
249,43,False,3,7,0,0
249,43,True,0,7,49,0
249,43,True,1,7,45,0
249,43,True,2,7,44,0
249,43,True,3,7,23,0
250,42,True,0,7,114,0
250,42,False,0,7,0,0
250,43,False,0,7,0,0
250,43,False,1,7,0,0
250,43,False,2,7,0,0
250,43,False,3,7,0,0
250,43,True,0,7,49,0
250,43,True,1,7,45,0
250,43,True,2,7,44,0
250,43,True,3,7,23,0
251,42,True,0,7,114,0
251,42,False,0,7,0,0
251,43,False,0,7,0,0
251,43,False,1,7,0,0
251,43,False,2,7,0,0
251,43,False,3,7,0,0
251,43,True,0,7,49,0
251,43,True,1,7,45,0
251,43,True,2,7,44,0
251,43,True,3,7,23,0
252,42,True,0,7,100,0
252,42,False,0,7,0,0
252,43,False,0,7,0,0
252,43,False,1,7,0,0
252,43,False,2,7,0,0
252,43,False,3,7,0,0
252,43,True,0,7,42,0
252,43,True,1,7,45,0
252,43,True,2,7,44,0
252,43,True,3,7,23,0
253,42,True,0,7,100,0
253,42,False,0,7,0,0
253,43,False,0,7,0,0
253,43,False,1,7,0,0
253,43,False,2,7,0,0
253,43,False,3,7,0,0
253,43,True,0,7,42,0
253,43,True,1,7,47,0
253,43,True,2,7,44,0
253,43,True,3,7,23,0
254,42,True,0,7,100,0
254,42,False,0,7,0,0
254,43,False,0,7,0,0
254,43,False,1,7,0,0
254,43,False,2,7,0,0
254,43,False,3,7,0,0
254,43,True,0,7,42,0
254,43,True,1,7,47,0
254,43,True,2,7,44,0
254,43,True,3,7,23,0
255,42,True,0,7,103,0
255,42,False,0,7,0,0
255,43,False,0,7,0,0
255,43,False,1,7,0,0
255,43,False,2,7,0,0
255,43,False,3,7,0,0
255,43,True,0,7,53,0
255,43,True,1,7,47,0
255,43,True,2,7,44,0
255,43,True,3,7,23,0
256,42,True,0,7,110,0
256,42,False,0,7,0,0
256,43,False,0,7,0,0
256,43,False,1,7,0,0
256,43,False,2,7,0,0
256,43,False,3,7,0,0
256,43,True,0,7,60,0
256,43,True,1,7,47,0
256,43,True,2,7,45,0
256,43,True,3,7,23,0
257,42,True,0,7,110,0
257,42,False,0,7,0,0
257,43,False,0,7,0,0
257,43,False,1,7,0,0
257,43,False,2,7,0,0
257,43,False,3,7,0,0
257,43,True,0,7,60,0
257,43,True,1,7,47,0
257,43,True,2,7,46,0
257,43,True,3,7,23,0
258,42,True,0,7,108,0
258,42,False,0,7,0,0
258,43,False,0,7,0,0
258,43,False,1,7,0,0
258,43,False,2,7,0,0
258,43,False,3,7,0,0
258,43,True,0,7,66,0
258,43,True,1,7,50,0
258,43,True,2,7,46,0
258,43,True,3,7,23,0
259,42,True,0,7,94,0
259,42,False,0,7,0,0
259,43,False,0,7,0,0
259,43,False,1,7,0,0
259,43,False,2,7,0,0
259,43,False,3,7,0,0
259,43,True,0,7,59,0
259,43,True,1,7,43,0
259,43,True,2,7,39,0
259,43,True,3,7,16,0
260,42,True,0,7,94,0
260,42,False,0,7,0,0
260,43,False,0,7,0,0
260,43,False,1,7,0,0
260,43,False,2,7,0,0
260,43,False,3,7,0,0
260,43,True,0,7,59,0
260,43,True,1,7,43,0
260,43,True,2,7,39,0
260,43,True,3,7,16,0
261,42,True,0,7,87,0
261,42,False,0,7,0,0
261,43,False,0,7,0,0
261,43,False,1,7,0,0
261,43,False,2,7,0,0
261,43,False,3,7,0,0
261,43,True,0,7,59,0
261,43,True,1,7,43,0
261,43,True,2,7,38,0
261,43,True,3,7,16,0
262,42,True,0,7,83,0
262,42,False,0,7,0,0
262,43,False,0,7,0,0
262,43,False,1,7,0,0
262,43,False,2,7,0,0
262,43,False,3,7,0,0
262,43,True,0,7,59,0
262,43,True,1,7,46,0
262,43,True,2,7,38,0
262,43,True,3,7,16,0
263,42,True,0,7,83,0
263,42,False,0,7,0,0
263,43,False,0,7,0,0
263,43,False,1,7,0,0
263,43,False,2,7,0,0
263,43,False,3,7,0,0
263,43,True,0,7,59,0
263,43,True,1,7,45,0
263,43,True,2,7,38,0
263,43,True,3,7,16,0
264,42,True,0,7,76,0
264,42,False,0,7,0,0
264,43,False,0,7,0,0
264,43,False,1,7,0,0
264,43,False,2,7,0,0
264,43,False,3,7,0,0
264,43,True,0,7,59,0
264,43,True,1,7,45,0
264,43,True,2,7,36,0
264,43,True,3,7,16,0
265,42,True,0,7,69,0
265,42,False,0,7,0,0
265,43,False,0,7,0,0
265,43,False,1,7,0,0
265,43,False,2,7,0,0
265,43,False,3,7,0,0
265,43,True,0,7,56,0
265,43,True,1,7,40,0
265,43,True,2,7,31,0
265,43,True,3,7,18,0
266,42,True,0,7,65,0
266,42,False,0,7,0,0
266,43,False,0,7,0,0
266,43,False,1,7,0,0
266,43,False,2,7,0,0
266,43,False,3,7,0,0
266,43,True,0,7,52,0
266,43,True,1,7,40,0
266,43,True,2,7,31,0
266,43,True,3,7,18,0
267,42,True,0,7,63,0
267,42,False,0,7,0,0
267,43,False,0,7,0,0
267,43,False,1,7,0,0
267,43,False,2,7,0,0
267,43,False,3,7,0,0
267,43,True,0,7,52,0
267,43,True,1,7,40,0
267,43,True,2,7,31,0
267,43,True,3,7,18,0
268,42,True,0,7,68,0
268,42,False,0,7,0,0
268,43,False,0,7,0,0
268,43,False,1,7,0,0
268,43,False,2,7,0,0
268,43,False,3,7,0,0
268,43,True,0,7,64,0
268,43,True,1,7,45,0
268,43,True,2,7,39,0
268,43,True,3,7,23,0
269,42,True,0,7,70,0
269,42,False,0,7,0,0
269,43,False,0,7,0,0
269,43,False,1,7,0,0
269,43,False,2,7,0,0
269,43,False,3,7,0,0
269,43,True,0,7,62,0
269,43,True,1,7,50,0
269,43,True,2,7,37,0
269,43,True,3,7,23,0
270,42,True,0,7,67,0
270,42,False,0,7,0,0
270,43,False,0,7,0,0
270,43,False,1,7,0,0
270,43,False,2,7,0,0
270,43,False,3,7,0,0
270,43,True,0,7,55,0
270,43,True,1,7,42,0
270,43,True,2,7,33,0
270,43,True,3,7,19,0
271,42,True,0,7,67,0
271,42,False,0,7,0,0
271,43,False,0,7,0,0
271,43,False,1,7,0,0
271,43,False,2,7,0,0
271,43,False,3,7,0,0
271,43,True,0,7,56,0
271,43,True,1,7,38,0
271,43,True,2,7,33,0
271,43,True,3,7,19,0
272,42,True,0,7,65,0
272,42,False,0,7,0,0
272,43,False,0,7,0,0
272,43,False,1,7,0,0
272,43,False,2,7,0,0
272,43,False,3,7,0,0
272,43,True,0,7,72,0
272,43,True,1,7,39,0
272,43,True,2,7,34,0
272,43,True,3,7,20,0
273,42,True,0,7,72,0
273,42,False,0,7,0,0
273,43,False,0,7,0,0
273,43,False,1,7,0,0
273,43,False,2,7,0,0
273,43,False,3,7,0,0
273,43,True,0,7,79,0
273,43,True,1,7,46,0
273,43,True,2,7,38,0
273,43,True,3,7,27,0
274,42,True,0,7,69,0
274,42,False,0,7,0,0
274,43,False,0,7,0,0
274,43,False,1,7,0,0
274,43,False,2,7,0,0
274,43,False,3,7,0,0
274,43,True,0,7,78,0
274,43,True,1,7,49,0
274,43,True,2,7,38,0
274,43,True,3,7,27,0
275,42,True,0,7,69,0
275,42,False,0,7,0,0
275,43,False,0,7,0,0
275,43,False,1,7,0,0
275,43,False,2,7,0,0
275,43,False,3,7,0,0
275,43,True,0,7,77,0
275,43,True,1,7,49,0
275,43,True,2,7,38,0
275,43,True,3,7,27,0
276,42,True,0,7,69,0
276,42,False,0,7,0,0
276,43,False,0,7,0,0
276,43,False,1,7,0,0
276,43,False,2,7,0,0
276,43,False,3,7,0,0
276,43,True,0,7,77,0
276,43,True,1,7,49,0
276,43,True,2,7,38,0
276,43,True,3,7,27,0
277,42,True,0,7,68,0
277,42,False,0,7,0,0
277,43,False,0,7,0,0
277,43,False,1,7,0,0
277,43,False,2,7,0,0
277,43,False,3,7,0,0
277,43,True,0,7,63,0
277,43,True,1,7,48,0
277,43,True,2,7,37,0
277,43,True,3,7,26,0
278,42,True,0,7,69,0
278,42,False,0,7,0,0
278,43,False,0,7,0,0
278,43,False,1,7,0,0
278,43,False,2,7,0,0
278,43,False,3,7,0,0
278,43,True,0,7,64,0
278,43,True,1,7,49,0
278,43,True,2,7,37,0
278,43,True,3,7,26,0
279,42,True,0,7,65,0
279,42,False,0,7,0,0
279,43,False,0,7,0,0
279,43,False,1,7,0,0
279,43,False,2,7,0,0
279,43,False,3,7,0,0
279,43,True,0,7,64,0
279,43,True,1,7,49,0
279,43,True,2,7,37,0
279,43,True,3,7,26,0
280,42,True,0,7,55,0
280,42,False,0,7,0,0
280,43,False,0,7,0,0
280,43,False,1,7,0,0
280,43,False,2,7,0,0
280,43,False,3,7,0,0
280,43,True,0,7,63,0
280,43,True,1,7,43,0
280,43,True,2,7,25,0
280,43,True,3,7,22,0
281,42,True,0,7,55,0
281,42,False,0,7,0,0
281,43,False,0,7,0,0
281,43,False,1,7,0,0
281,43,False,2,7,0,0
281,43,False,3,7,0,0
281,43,True,0,7,63,0
281,43,True,1,7,43,0
281,43,True,2,7,25,0
281,43,True,3,7,22,0
282,42,True,0,7,53,0
282,42,False,0,7,0,0
282,43,False,0,7,0,0
282,43,False,1,7,0,0
282,43,False,2,7,0,0
282,43,False,3,7,0,0
282,43,True,0,7,58,0
282,43,True,1,7,43,0
282,43,True,2,7,25,0
282,43,True,3,7,22,0
283,42,True,0,7,53,0
283,42,False,0,7,0,0
283,43,False,0,7,0,0
283,43,False,1,7,0,0
283,43,False,2,7,0,0
283,43,False,3,7,0,0
283,43,True,0,7,62,0
283,43,True,1,7,44,0
283,43,True,2,7,25,0
283,43,True,3,7,22,0
284,42,True,0,7,53,0
284,42,False,0,7,0,0
284,43,False,0,7,0,0
284,43,False,1,7,0,0
284,43,False,2,7,0,0
284,43,False,3,7,0,0
284,43,True,0,7,59,0
284,43,True,1,7,44,0
284,43,True,2,7,25,0
284,43,True,3,7,22,0
285,42,True,0,7,49,0
285,42,False,0,7,0,0
285,43,False,0,7,0,0
285,43,False,1,7,2,0
285,43,False,2,7,0,0
285,43,False,3,7,0,0
285,43,True,0,7,59,0
285,43,True,1,7,47,0
285,43,True,2,7,25,0
285,43,True,3,7,22,0
286,42,True,0,7,39,0
286,42,False,0,7,0,0
286,43,False,0,7,0,0
286,43,False,1,7,2,0
286,43,False,2,7,0,0
286,43,False,3,7,0,0
286,43,True,0,7,56,0
286,43,True,1,7,47,0
286,43,True,2,7,25,0
286,43,True,3,7,22,0
287,42,True,0,7,36,0
287,42,False,0,7,0,0
287,43,False,0,7,0,0
287,43,False,1,7,2,0
287,43,False,2,7,0,0
287,43,False,3,7,0,0
287,43,True,0,7,55,0
287,43,True,1,7,46,0
287,43,True,2,7,24,0
287,43,True,3,7,21,0
288,42,True,0,7,35,0
288,42,False,0,7,0,0
288,43,False,0,7,0,0
288,43,False,1,7,2,0
288,43,False,2,7,0,0
288,43,False,3,7,0,0
288,43,True,0,7,55,0
288,43,True,1,7,46,0
288,43,True,2,7,24,0
288,43,True,3,7,21,0
289,42,True,0,7,41,0
289,42,False,0,7,0,0
289,43,False,0,7,0,0
289,43,False,1,7,2,0
289,43,False,2,7,0,0
289,43,False,3,7,0,0
289,43,True,0,7,59,0
289,43,True,1,7,48,0
289,43,True,2,7,27,0
289,43,True,3,7,24,0
290,42,True,0,7,41,0
290,42,False,0,7,0,0
290,43,False,0,7,0,0
290,43,False,1,7,3,0
290,43,False,2,7,0,0
290,43,False,3,7,0,0
290,43,True,0,7,59,0
290,43,True,1,7,52,0
290,43,True,2,7,27,0
290,43,True,3,7,24,0
291,42,True,0,7,40,0
291,42,False,0,7,0,0
291,43,False,0,7,0,0
291,43,False,1,7,3,0
291,43,False,2,7,0,0
291,43,False,3,7,0,0
291,43,True,0,7,58,0
291,43,True,1,7,55,0
291,43,True,2,7,27,0
291,43,True,3,7,24,0
292,42,True,0,7,42,0
292,42,False,0,7,0,0
292,43,False,0,7,0,0
292,43,False,1,7,3,0
292,43,False,2,7,0,0
292,43,False,3,7,0,0
292,43,True,0,7,50,0
292,43,True,1,7,56,0
292,43,True,2,7,27,0
292,43,True,3,7,27,0
293,42,True,0,7,42,0
293,42,False,0,7,0,0
293,43,False,0,7,0,0
293,43,False,1,7,3,0
293,43,False,2,7,0,0
293,43,False,3,7,0,0
293,43,True,0,7,48,0
293,43,True,1,7,59,0
293,43,True,2,7,27,0
293,43,True,3,7,33,0
294,42,True,0,7,43,0
294,42,False,0,7,0,0
294,43,False,0,7,2,0
294,43,False,1,7,3,0
294,43,False,2,7,0,0
294,43,False,3,7,0,0
294,43,True,0,7,50,0
294,43,True,1,7,59,0
294,43,True,2,7,34,0
294,43,True,3,7,33,0
295,42,True,0,7,35,0
295,42,False,0,7,0,0
295,43,False,0,7,2,0
295,43,False,1,7,3,0
295,43,False,2,7,0,0
295,43,False,3,7,0,0
295,43,True,0,7,57,0
295,43,True,1,7,66,0
295,43,True,2,7,41,0
295,43,True,3,7,33,0
296,42,True,0,7,34,0
296,42,False,0,7,0,0
296,43,False,0,7,1,0
296,43,False,1,7,3,0
296,43,False,2,7,0,0
296,43,False,3,7,0,0
296,43,True,0,7,56,0
296,43,True,1,7,64,0
296,43,True,2,7,41,0
296,43,True,3,7,33,0
297,42,True,0,7,34,0
297,42,False,0,7,0,0
297,43,False,0,7,1,0
297,43,False,1,7,3,0
297,43,False,2,7,0,0
297,43,False,3,7,0,0
297,43,True,0,7,56,0
297,43,True,1,7,61,0
297,43,True,2,7,41,0
297,43,True,3,7,24,0
298,42,True,0,7,37,0
298,42,False,0,7,0,0
298,43,False,0,7,1,0
298,43,False,1,7,3,0
298,43,False,2,7,0,0
298,43,False,3,7,0,0
298,43,True,0,7,56,0
298,43,True,1,7,61,0
298,43,True,2,7,41,0
298,43,True,3,7,24,0
299,42,True,0,7,47,0
299,42,False,0,7,0,0
299,43,False,0,7,1,0
299,43,False,1,7,3,0
299,43,False,2,7,0,0
299,43,False,3,7,0,0
299,43,True,0,7,57,0
299,43,True,1,7,64,0
299,43,True,2,7,41,0
299,43,True,3,7,24,0
300,42,True,0,7,53,0
300,42,False,0,7,0,0
300,43,False,0,7,1,0
300,43,False,1,7,3,0
300,43,False,2,7,0,0
300,43,False,3,7,0,0
300,43,True,0,7,67,0
300,43,True,1,7,60,0
300,43,True,2,7,38,0
300,43,True,3,7,17,0
301,42,True,0,7,50,0
301,42,False,0,7,0,0
301,43,False,0,7,1,0
301,43,False,1,7,3,0
301,43,False,2,7,0,0
301,43,False,3,7,0,0
301,43,True,0,7,58,0
301,43,True,1,7,58,0
301,43,True,2,7,31,0
301,43,True,3,7,10,0
302,42,True,0,7,54,0
302,42,False,0,7,0,0
302,43,False,0,7,1,0
302,43,False,1,7,3,0
302,43,False,2,7,0,0
302,43,False,3,7,0,0
302,43,True,0,7,58,0
302,43,True,1,7,54,0
302,43,True,2,7,31,0
302,43,True,3,7,10,0
303,42,True,0,7,54,0
303,42,False,0,7,0,0
303,43,False,0,7,1,0
303,43,False,1,7,3,0
303,43,False,2,7,0,0
303,43,False,3,7,0,0
303,43,True,0,7,58,0
303,43,True,1,7,46,0
303,43,True,2,7,30,0
303,43,True,3,7,9,0
304,42,True,0,7,45,0
304,42,False,0,7,0,0
304,43,False,0,7,1,0
304,43,False,1,7,4,0
304,43,False,2,7,0,0
304,43,False,3,7,0,0
304,43,True,0,7,58,0
304,43,True,1,7,51,0
304,43,True,2,7,30,0
304,43,True,3,7,9,0
305,42,True,0,7,40,0
305,42,False,0,7,0,0
305,43,False,0,7,5,0
305,43,False,1,7,4,0
305,43,False,2,7,0,0
305,43,False,3,7,0,0
305,43,True,0,7,53,0
305,43,True,1,7,51,0
305,43,True,2,7,30,0
305,43,True,3,7,9,0
306,42,True,0,7,32,0
306,42,False,0,7,0,0
306,43,False,0,7,5,0
306,43,False,1,7,2,0
306,43,False,2,7,0,0
306,43,False,3,7,0,0
306,43,True,0,7,54,0
306,43,True,1,7,46,0
306,43,True,2,7,30,0
306,43,True,3,7,13,0
307,42,True,0,7,33,0
307,42,False,0,7,0,0
307,43,False,0,7,5,0
307,43,False,1,7,2,0
307,43,False,2,7,0,0
307,43,False,3,7,0,0
307,43,True,0,7,48,0
307,43,True,1,7,42,0
307,43,True,2,7,26,0
307,43,True,3,7,16,0
308,42,True,0,7,33,0
308,42,False,0,7,0,0
308,43,False,0,7,5,0
308,43,False,1,7,2,0
308,43,False,2,7,0,0
308,43,False,3,7,0,0
308,43,True,0,7,41,0
308,43,True,1,7,34,0
308,43,True,2,7,19,0
308,43,True,3,7,8,0
309,42,True,0,7,33,0
309,42,False,0,7,0,0
309,43,False,0,7,5,0
309,43,False,1,7,2,0
309,43,False,2,7,0,0
309,43,False,3,7,0,0
309,43,True,0,7,41,0
309,43,True,1,7,34,0
309,43,True,2,7,19,0
309,43,True,3,7,8,0
310,42,True,0,7,39,0
310,42,False,0,7,0,0
310,43,False,0,7,5,0
310,43,False,1,7,2,0
310,43,False,2,7,0,0
310,43,False,3,7,0,0
310,43,True,0,7,43,0
310,43,True,1,7,34,0
310,43,True,2,7,19,0
310,43,True,3,7,8,0
311,42,True,0,7,40,0
311,42,False,0,7,0,0
311,43,False,0,7,5,0
311,43,False,1,7,2,0
311,43,False,2,7,0,0
311,43,False,3,7,0,0
311,43,True,0,7,44,0
311,43,True,1,7,34,0
311,43,True,2,7,21,0
311,43,True,3,7,8,0
312,42,True,0,7,44,0
312,42,False,0,7,0,0
312,43,False,0,7,5,0
312,43,False,1,7,2,0
312,43,False,2,7,0,0
312,43,False,3,7,0,0
312,43,True,0,7,43,0
312,43,True,1,7,33,0
312,43,True,2,7,21,0
312,43,True,3,7,3,0
313,42,True,0,7,44,0
313,42,False,0,7,0,0
313,43,False,0,7,5,0
313,43,False,1,7,2,0
313,43,False,2,7,0,0
313,43,False,3,7,0,0
313,43,True,0,7,43,0
313,43,True,1,7,34,0
313,43,True,2,7,21,0
313,43,True,3,7,3,0
314,42,True,0,7,44,0
314,42,False,0,7,0,0
314,43,False,0,7,5,0
314,43,False,1,7,2,0
314,43,False,2,7,0,0
314,43,False,3,7,0,0
314,43,True,0,7,46,0
314,43,True,1,7,38,0
314,43,True,2,7,21,0
314,43,True,3,7,3,0
315,42,True,0,7,47,0
315,42,False,0,7,0,0
315,43,False,0,7,5,0
315,43,False,1,7,2,0
315,43,False,2,7,0,0
315,43,False,3,7,0,0
315,43,True,0,7,46,0
315,43,True,1,7,38,0
315,43,True,2,7,21,0
315,43,True,3,7,3,0
316,42,True,0,7,41,0
316,42,False,0,7,0,0
316,43,False,0,7,5,0
316,43,False,1,7,2,0
316,43,False,2,7,0,0
316,43,False,3,7,0,0
316,43,True,0,7,47,0
316,43,True,1,7,38,0
316,43,True,2,7,21,0
316,43,True,3,7,3,0
317,42,True,0,7,43,0
317,42,False,0,7,0,0
317,43,False,0,7,5,0
317,43,False,1,7,2,0
317,43,False,2,7,0,0
317,43,False,3,7,0,0
317,43,True,0,7,47,0
317,43,True,1,7,38,0
317,43,True,2,7,21,0
317,43,True,3,7,3,0
318,42,True,0,7,41,0
318,42,False,0,7,0,0
318,43,False,0,7,5,0
318,43,False,1,7,2,0
318,43,False,2,7,0,0
318,43,False,3,7,0,0
318,43,True,0,7,46,0
318,43,True,1,7,32,0
318,43,True,2,7,21,0
318,43,True,3,7,3,0
319,42,True,0,7,42,0
319,42,False,0,7,0,0
319,43,False,0,7,5,0
319,43,False,1,7,2,0
319,43,False,2,7,0,0
319,43,False,3,7,0,0
319,43,True,0,7,50,0
319,43,True,1,7,38,0
319,43,True,2,7,27,0
319,43,True,3,7,3,0
320,42,True,0,7,34,0
320,42,False,0,7,0,0
320,43,False,0,7,5,0
320,43,False,1,7,2,0
320,43,False,2,7,0,0
320,43,False,3,7,0,0
320,43,True,0,7,44,0
320,43,True,1,7,31,0
320,43,True,2,7,16,0
320,43,True,3,7,3,0
321,42,True,0,7,36,0
321,42,False,0,7,0,0
321,43,False,0,7,5,0
321,43,False,1,7,0,0
321,43,False,2,7,0,0
321,43,False,3,7,0,0
321,43,True,0,7,53,0
321,43,True,1,7,28,0
321,43,True,2,7,15,0
321,43,True,3,7,3,0
322,42,True,0,7,39,0
322,42,False,0,7,0,0
322,43,False,0,7,5,0
322,43,False,1,7,0,0
322,43,False,2,7,0,0
322,43,False,3,7,0,0
322,43,True,0,7,53,0
322,43,True,1,7,22,0
322,43,True,2,7,14,0
322,43,True,3,7,3,0
323,42,True,0,7,41,0
323,42,False,0,7,0,0
323,43,False,0,7,5,0
323,43,False,1,7,0,0
323,43,False,2,7,0,0
323,43,False,3,7,0,0
323,43,True,0,7,53,0
323,43,True,1,7,22,0
323,43,True,2,7,11,0
323,43,True,3,7,3,0
324,42,True,0,7,38,0
324,42,False,0,7,0,0
324,43,False,0,7,5,0
324,43,False,1,7,0,0
324,43,False,2,7,0,0
324,43,False,3,7,0,0
324,43,True,0,7,47,0
324,43,True,1,7,19,0
324,43,True,2,7,7,0
324,43,True,3,7,0,0
325,42,True,0,7,43,0
325,42,False,0,7,0,0
325,43,False,0,7,5,0
325,43,False,1,7,0,0
325,43,False,2,7,0,0
325,43,False,3,7,0,0
325,43,True,0,7,43,0
325,43,True,1,7,19,0
325,43,True,2,7,7,0
325,43,True,3,7,0,0
326,42,True,0,7,40,0
326,42,False,0,7,0,0
326,43,False,0,7,7,0
326,43,False,1,7,0,0
326,43,False,2,7,0,0
326,43,False,3,7,0,0
326,43,True,0,7,50,0
326,43,True,1,7,21,0
326,43,True,2,7,7,0
326,43,True,3,7,0,0
327,42,True,0,7,37,0
327,42,False,0,7,0,0
327,43,False,0,7,7,0
327,43,False,1,7,0,0
327,43,False,2,7,0,0
327,43,False,3,7,0,0
327,43,True,0,7,51,0
327,43,True,1,7,24,0
327,43,True,2,7,8,0
327,43,True,3,7,0,0
328,42,True,0,7,39,0
328,42,False,0,7,0,0
328,43,False,0,7,6,0
328,43,False,1,7,0,0
328,43,False,2,7,0,0
328,43,False,3,7,0,0
328,43,True,0,7,59,0
328,43,True,1,7,32,0
328,43,True,2,7,16,0
328,43,True,3,7,5,0
329,42,True,0,7,40,0
329,42,False,0,7,0,0
329,43,False,0,7,5,0
329,43,False,1,7,0,0
329,43,False,2,7,0,0
329,43,False,3,7,0,0
329,43,True,0,7,51,0
329,43,True,1,7,32,0
329,43,True,2,7,16,0
329,43,True,3,7,5,0
330,42,True,0,7,40,0
330,42,False,0,7,0,0
